id,game,url,rating,category,release_date,platforms,genres,themes,companies,description
732,Grand Theft Auto: San Andreas,https://www.igdb.com/g/kc,9.00289440103485,Main Game,"[""Dec 05, 2015 (Worldwide [WW])"", ""Oct 29, 2004 (Europe [EU])"", ""Dec 19, 2013 (Worldwide [WW])"", ""Nov 10, 2010 ()"", ""Dec 12, 2013 (Worldwide [WW])"", ""Jun 07, 2005 ()"", ""Nov 12, 2010 (Europe [EU])"", ""Jun 07, 2005 (North America [NA])"", ""Dec 01, 2015 (Worldwide [WW])"", ""Sep 01, 2011 (Worldwide [WW])"", ""Oct 29, 2004 (Australia [AU])"", ""Jan 25, 2007 (Japan [JP])"", ""Oct 26, 2004 (North America [NA])"", ""Jun 10, 2005 (Europe [EU])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Android"", ""PlayStation 4"", ""iOS"", ""PlayStation 2"", ""Xbox"", ""Xbox 360""]","[""Adventure"", ""Racing"", ""Shooter""]","[""Action"", ""Open world"", ""Stealth""]","[""Rockstar North"", ""Take-Two Interactive"", ""Rockstar Games"", ""TransGaming Inc.""]",
733,Grand Theft Auto: Vice City,https://www.igdb.com/g/kd,8.736451445983823,Main Game,"[""Oct 27, 2002 ()"", ""May 01, 2003 ()"", ""Oct 31, 2003 ()"", ""Nov 12, 2010 (Europe [EU])"", ""Aug 25, 2011 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)"", ""PlayStation 2"", ""Xbox""]","[""Adventure"", ""Arcade"", ""Racing"", ""Shooter""]","[""Action"", ""Comedy"", ""Open world"", ""Sandbox""]","[""Rockstar Games"", ""Rockstar Vienna"", ""Rockstar North"", ""Take-Two Interactive"", ""TransGaming Inc.""]",
7003,Grand Theft Auto: Episodes from Liberty City,https://www.igdb.com/g/5ej,8.021335721621776,Bundle,"[""Apr 16, 2010 (Europe [EU])"", ""Oct 29, 2009 ()"", ""Apr 13, 2010 (North America [NA])"", ""Apr 16, 2010 (Europe [EU])"", ""Apr 13, 2010 (North America [NA])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure""]","[""Action"", ""Open world"", ""Sandbox""]","[""Rockstar Games"", ""Rockstar Toronto"", ""Rockstar North""]",
819,Grand Theft Auto 2,https://www.igdb.com/g/mr,7.86229564622576,Main Game,"[""Oct 27, 1999 (North America [NA])"", ""Dec 2004 (Worldwide [WW])"", ""May 01, 2000 (North America [NA])"", ""Jul 28, 2000 (Europe [EU])"", ""Oct 22, 1999 (Europe [EU])""]","[""Dreamcast"", ""PC (Microsoft Windows)""]","[""Racing"", ""Shooter""]","[""Action"", ""Open world""]","[""Take-Two Interactive"", ""DMA Design"", ""Rockstar Games""]",
3174,Grand Theft Auto IV: The Ballad of Gay Tony,https://www.igdb.com/g/2g6,8.054720646304796,Expansion,"[""Apr 16, 2010 (Europe [EU])"", ""Oct 29, 2009 (Worldwide [WW])"", ""Apr 13, 2010 (North America [NA])"", ""Apr 13, 2010 (North America [NA])"", ""Apr 16, 2010 (Europe [EU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Racing"", ""Shooter""]","[""Action"", ""Comedy"", ""Open world"", ""Sandbox""]","[""Rockstar Games"", ""Take-Two Interactive"", ""Rockstar Toronto"", ""Rockstar North""]",
234,Guild Wars,https://www.igdb.com/g/6i,8.01592104767913,Main Game,"[""Apr 22, 2009 (Worldwide [WW])"", ""Apr 28, 2005 (Europe [EU])"", ""May 25, 2005 (Korea [KR])"", ""Apr 2006 (China [CH])"", ""Apr 26, 2005 (North America [NA])""]","[""PC (Microsoft Windows)""]","[""Adventure"", ""Role-playing (RPG)"", ""Strategy""]","[""Action"", ""Fantasy"", ""Historical""]","[""ArenaNet"", ""NCSOFT"", ""The9""]",
1183,Guild Wars 2,https://www.igdb.com/g/wv,8.006230611218243,Main Game,"[""May 15, 2014 (China [CH])"", ""Feb 18, 2021 (Worldwide [WW])"", ""Sep 18, 2012 (Worldwide [WW])"", ""Aug 25, 2012 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)""]","[""Adventure"", ""Role-playing (RPG)""]","[""Fantasy""]","[""NCSOFT"", ""ArenaNet""]",
231,Half'-Life,https://www.igdb.com/g/6f,8.844376330592414,Main Game,"[""Nov 19, 1998 (North America [NA])"", ""Nov 11, 2001 (North America [NA])"", ""Nov 27, 1998 (Europe [EU])"", ""Nov 30, 2001 (Europe [EU])"", ""Feb 14, 2013 (Worldwide [WW])"", ""Feb 14, 2013 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)"", ""PlayStation 2"", ""Linux""]","[""Adventure"", ""Puzzle"", ""Shooter""]","[""Action"", ""Horror"", ""Science fiction"", ""Thriller"", ""Warfare""]","[""Sierra Entertainment"", ""Gearbox Software"", ""Valve""]",
233,Half'-Life 2,https://www.igdb.com/g/6h,9.03768039650166,Main Game,"[""May 12, 2014 (Worldwide [WW])"", ""Oct 10, 2007 (North America [NA])"", ""Oct 09, 2007 (Asia [AS])"", ""Dec 14, 2007 (Europe [EU])"", ""Dec 11, 2007 (North America [NA])"", ""Nov 16, 2004 (North America [NA])"", ""Dec 20, 2007 (Australia [AU])"", ""May 09, 2013 (Worldwide [WW])"", ""May 26, 2010 (Worldwide [WW])"", ""Dec 02, 2005 (Japan [JP])"", ""Oct 19, 2007 (Europe [EU])"", ""May 22, 2008 (Japan [JP])"", ""Nov 16, 2004 (Europe [EU])"", ""Nov 18, 2005 (Europe [EU])"", ""Dec 11, 2007 (Asia [AS])"", ""Oct 25, 2007 (Australia [AU])"", ""Nov 15, 2005 (North America [NA])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Android"", ""Xbox"", ""Xbox 360"", ""Linux""]","[""Shooter""]","[""Action"", ""Horror"", ""Science fiction""]","[""Valve"", ""NVIDIA Lightspeed Studios"", ""Electronic Arts"", ""Sierra Entertainment""]",
247,Half'-Life 2: Episode Two,https://www.igdb.com/g/6v,8.758797075345573,Standalone Expansion,"[""May 10, 2013 (Worldwide [WW])"", ""Nov 22, 2007 (Australia [AU])"", ""May 26, 2010 (Worldwide [WW])"", ""Apr 04, 2008 (Japan [JP])"", ""Oct 18, 2007 (Europe [EU])"", ""Oct 25, 2007 (Australia [AU])"", ""Dec 11, 2007 (North America [NA])"", ""Nov 22, 2007 (Australia [AU])"", ""Oct 10, 2007 (North America [NA])"", ""Nov 16, 2007 (Europe [EU])"", ""Dec 11, 2007 (Asia [AS])"", ""Oct 09, 2007 (Asia [AS])"", ""Oct 10, 2007 (North America [NA])"", ""Oct 18, 2007 (Europe [EU])"", ""May 22, 2008 (Japan [JP])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Linux""]","[""Puzzle"", ""Shooter""]","[""Action"", ""Science fiction""]","[""EA Games"", ""Valve""]",
338,Half'-Life 2: Episode One,https://www.igdb.com/g/9e,8.409079425656563,Standalone Expansion,"[""Jun 26, 2013 (Worldwide [WW])"", ""May 26, 2010 (Worldwide [WW])"", ""Jun 01, 2006 (Worldwide [WW])"", ""Dec 20, 2007 (Australia [AU])"", ""Dec 11, 2007 (Asia [AS])"", ""Dec 11, 2007 (North America [NA])"", ""Dec 14, 2007 (Europe [EU])"", ""Oct 25, 2007 (Australia [AU])"", ""Oct 19, 2007 (Europe [EU])"", ""Oct 10, 2007 (North America [NA])"", ""May 22, 2008 (Japan [JP])"", ""Oct 09, 2007 (Asia [AS])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Linux""]","[""Shooter""]","[""Action"", ""Horror"", ""Science fiction""]","[""Valve"", ""EA Games""]",
2549,Half'-Life: Blue Shift,https://www.igdb.com/g/1yt,7.283376654992267,Standalone Expansion,"[""Jul 31, 2013 (Worldwide [WW])"", ""Jun 15, 2001 (Europe [EU])"", ""Jul 31, 2013 (Worldwide [WW])"", ""Jun 12, 2001 (North America [NA])""]","[""Mac"", ""PC (Microsoft Windows)"", ""Linux""]","[""Platform"", ""Puzzle"", ""Shooter""]","[""Action"", ""Science fiction"", ""Warfare""]","[""Sierra Studios"", ""Gearbox Software"", ""Valve""]",
232,Half'-Life: Opposing Force,https://www.igdb.com/g/6g,7.991431228594387,Standalone Expansion,"[""Nov 10, 1999 (North America [NA])"", ""Jul 31, 2013 (Worldwide [WW])"", ""Jul 31, 2013 (Worldwide [WW])"", ""Nov 15, 1999 (Europe [EU])""]","[""Mac"", ""PC (Microsoft Windows)"", ""Linux""]","[""Platform"", ""Puzzle"", ""Shooter""]","[""Action"", ""Science fiction"", ""Thriller"", ""Warfare""]","[""Sierra Entertainment"", ""Valve"", ""Gearbox Software""]",
6744,Half'-Life: Source,https://www.igdb.com/g/57c,6.743290088964999,Remaster,"[""Sep 25, 2013 (Worldwide [WW])"", ""Sep 25, 2013 (Worldwide [WW])"", ""Jun 01, 2004 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)"", ""Linux""]","[""Adventure"", ""Platform"", ""Puzzle"", ""Shooter""]","[""Action"", ""Horror"", ""Science fiction"", ""Thriller"", ""Warfare""]","[""Valve""]",
7603,Hellblade: Senua's Sacrifice,https://www.igdb.com/g/5v7,8.424041576266273,Main Game,"[""Aug 12, 2025 (Worldwide [WW])"", ""Aug 09, 2021 (Worldwide [WW])"", ""Apr 11, 2019 (Worldwide [WW])"", ""Aug 07, 2017 (Worldwide [WW])"", ""Aug 08, 2017 (Worldwide [WW])"", ""Apr 10, 2018 (Worldwide [WW])""]","[""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4"", ""Xbox One""]","[""Adventure"", ""Hack and slash/Beat 'em up"", ""Indie"", ""Simulator""]","[""Action"", ""Fantasy"", ""Historical""]","[""Ninja Theory""]",
1050,Hitman: Codename 47,https://www.igdb.com/g/t6,7.465316146842035,Main Game,"[""Feb 23, 2001 (Japan [JP])"", ""Dec 01, 2000 (Europe [EU])"", ""Nov 19, 2000 (North America [NA])""]","[""PC (Microsoft Windows)""]","[""Adventure"", ""Shooter"", ""Tactical""]","[""Action"", ""Stealth""]","[""Eidos Interactive"", ""IO Interactive""]",
748,Hitman 2: Silent Assassin,https://www.igdb.com/g/ks,8.092083938356048,Main Game,"[""Oct 01, 2002 ()"", ""Jun 19, 2003 ()"", ""Oct 01, 2002 ()"", ""Sep 30, 2002 ()""]","[""Nintendo GameCube"", ""PC (Microsoft Windows)"", ""PlayStation 2"", ""Xbox""]","[""Shooter"", ""Tactical""]","[""Action"", ""Science fiction"", ""Stealth""]","[""Eidos Interactive"", ""IO Interactive""]",
1048,Hitman: Blood Money,https://www.igdb.com/g/t4,8.276922297633448,Main Game,"[""May 26, 2006 (Europe [EU])"", ""May 30, 2006 (North America [NA])"", ""Jun 01, 2006 (Australia [AU])"", ""Jun 01, 2006 (Australia [AU])"", ""May 26, 2006 (Europe [EU])"", ""May 30, 2006 (North America [NA])"", ""Jun 01, 2006 (Australia [AU])"", ""May 26, 2006 (Europe [EU])"", ""Jun 01, 2006 (Australia [AU])"", ""May 26, 2006 (Europe [EU])"", ""May 30, 2006 (North America [NA])"", ""May 30, 2006 (North America [NA])""]","[""PC (Microsoft Windows)"", ""PlayStation 2"", ""Xbox"", ""Xbox 360""]","[""Shooter""]","[""Action"", ""Stealth""]","[""IO Interactive"", ""Eidos Interactive""]",
530,Hitman: Absolution,https://www.igdb.com/g/eq,7.518548031832037,Main Game,"[""Jul 30, 2025 (Worldwide [WW])"", ""Nov 20, 2012 (Worldwide [WW])"", ""Oct 16, 2025 (Worldwide [WW])"", ""Jul 31, 2025 (Worldwide [WW])"", ""Nov 19, 2012 (Worldwide [WW])"", ""Nov 20, 2012 (North America [NA])"", ""Nov 20, 2012 (Europe [EU])"", ""May 14, 2014 (Worldwide [WW])"", ""Nov 13, 2025 (Worldwide [WW])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Android"", ""Nintendo Switch"", ""iOS"", ""Xbox 360""]","[""Adventure"", ""Shooter"", ""Tactical""]","[""Action"", ""Stealth""]","[""Square Enix"", ""IO Interactive"", ""Feral Interactive""]",
7690,Hydrophobia: Prophecy,https://www.igdb.com/g/5xm,4.4468376615356995,Expanded Game,"[""May 09, 2011 (Worldwide [WW])"", ""Nov 01, 2011 (North America [NA])"", ""Nov 02, 2011 (Europe [EU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)""]","[""Adventure"", ""Indie"", ""Shooter"", ""Strategy""]","[""Action"", ""Horror"", ""Science fiction"", ""Stealth"", ""Survival""]","[""Microsoft Studios"", ""Dark Energy Digital""]",
558,Just Cause 2,https://www.igdb.com/g/fi,7.707735777191871,Main Game,"[""Jun 10, 2010 (Japan [JP])"", ""Apr 01, 2010 (Australia [AU])"", ""Apr 01, 2010 (Australia [AU])"", ""Apr 01, 2010 (Australia [AU])"", ""Mar 23, 2010 ()"", ""Mar 26, 2010 (Europe [EU])"", ""Jun 10, 2010 (Japan [JP])"", ""Mar 25, 2010 (Asia [AS])"", ""Mar 23, 2010 (North America [NA])"", ""Mar 23, 2010 (North America [NA])"", ""Mar 26, 2010 (Europe [EU])"", ""Mar 23, 2010 (North America [NA])"", ""Mar 26, 2010 (Europe [EU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Linux""]","[""Adventure"", ""Racing"", ""Shooter""]","[""Action"", ""Open world"", ""Sandbox""]","[""Avalanche Studios"", ""Eidos Interactive""]",
7047,The Last Remnant,https://www.igdb.com/g/5fr,6.666331463538702,Main Game,"[""Nov 20, 2008 (Europe [EU])"", ""Mar 20, 2009 (Europe [EU])"", ""Apr 09, 2009 (Japan [JP])"", ""Mar 26, 2009 (Australia [AU])"", ""Nov 20, 2008 (Japan [JP])"", ""Nov 20, 2008 (North America [NA])"", ""Nov 21, 2008 (Australia [AU])"", ""Nov 27, 2008 (Asia [AS])"", ""Mar 24, 2009 (North America [NA])""]","[""PC (Microsoft Windows)"", ""Xbox 360""]","[""Role-playing (RPG)"", ""Strategy""]","[""Fantasy"", ""Historical""]","[""Square Enix"", ""Square Enix Product Development Division 2""]",
8385,Madballs in Babo: Invasion,https://www.igdb.com/g/6gx,8.0,Main Game,"[""Sep 17, 2009 ()"", ""May 31, 2010 ()""]","[""PC (Microsoft Windows)"", ""Xbox 360""]","[""Indie"", ""Shooter""]","[""Action"", ""Comedy"", ""Horror""]","[""Playbrains"", ""Microsoft Studios""]",
39,Mafia,https://www.igdb.com/g/13,8.639752550777569,Main Game,"[""Aug 29, 2002 (North America [NA])"", ""Mar 12, 2004 (North America [NA])"", ""Apr 08, 2004 (Europe [EU])"", ""Mar 08, 2004 (North America [NA])"", ""Feb 04, 2004 (North America [NA])"", ""Aug 30, 2002 (Europe [EU])"", ""Jan 28, 2004 (Europe [EU])""]","[""PC (Microsoft Windows)"", ""PlayStation 2"", ""Xbox""]","[""Adventure"", ""Fighting"", ""Racing"", ""Shooter""]","[""Action"", ""Open world"", ""Stealth""]","[""Illusion Softworks"", ""Gathering of Developers"", ""Take-Two Interactive""]",
40,Mafia II,https://www.igdb.com/g/14,8.146919072156024,Main Game,"[""Aug 27, 2010 (Europe [EU])"", ""Aug 24, 2010 ()"", ""Aug 24, 2010 (North America [NA])"", ""Aug 24, 2010 ()"", ""Aug 24, 2010 ()""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Racing"", ""Shooter""]","[""Action"", ""Fantasy"", ""Historical"", ""Open world"", ""Sandbox"", ""Stealth""]","[""2K Games"", ""Take-Two Interactive"", ""2K Czech"", ""Massive Bear Studios""]",
2129,Mark of the Ninja,https://www.igdb.com/g/1n5,8.446138909402242,Main Game,"[""Oct 16, 2012 (Worldwide [WW])"", ""Sep 11, 2013 (Worldwide [WW])"", ""Sep 07, 2012 (Worldwide [WW])"", ""Sep 11, 2013 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Linux""]","[""Adventure"", ""Indie"", ""Platform""]","[""Action"", ""Stealth""]","[""Microsoft Studios"", ""Klei Entertainment""]",
73,Mass Effect,https://www.igdb.com/g/21,8.620378697811853,Main Game,"[""Nov 20, 2007 ()"", ""May 28, 2008 ()"", ""Dec 04, 2012 (North America [NA])"", ""Dec 07, 2012 (Europe [EU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Romance"", ""Science fiction""]","[""BioWare"", ""Electronic Arts"", ""Demiurge Studios"", ""Edge of Reality"", ""BioWare Edmonton"", ""Microsoft Game Studios""]",
74,Mass Effect 2,https://www.igdb.com/g/22,9.13528877649745,Main Game,"[""Jan 18, 2011 (North America [NA])"", ""Jan 27, 2011 (Australia [AU])"", ""Jan 29, 2010 (Europe [EU])"", ""Jan 28, 2010 (Australia [AU])"", ""Jan 29, 2010 (Europe [EU])"", ""Jan 21, 2011 (Europe [EU])"", ""Jan 26, 2010 (North America [NA])"", ""Jan 26, 2010 (Worldwide [WW])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Science fiction""]","[""Electronic Arts"", ""BioWare"", ""BioWare Edmonton"", ""BioWare Montréal""]",
7349,Mass Effect: Andromeda,https://www.igdb.com/g/5o5,7.038299974773161,Main Game,"[""Mar 23, 2017 (Europe [EU])"", ""Mar 21, 2017 (North America [NA])"", ""Mar 22, 2017 (Europe [EU])"", ""Mar 23, 2017 (Europe [EU])"", ""Mar 21, 2017 (North America [NA])"", ""Mar 21, 2017 (North America [NA])""]","[""PC (Microsoft Windows)"", ""PlayStation 4"", ""Xbox One""]","[""Adventure"", ""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Science fiction""]","[""BioWare"", ""Electronic Arts"", ""BioWare Montréal""]",
75,Mass Effect 3,https://www.igdb.com/g/23,8.518258193112706,Main Game,"[""Mar 06, 2012 (Worldwide [WW])"", ""Mar 06, 2012 (Worldwide [WW])"", ""Mar 06, 2012 (North America [NA])"", ""Mar 09, 2012 (Europe [EU])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Adventure"", ""Role-playing (RPG)"", ""Shooter"", ""Strategy""]","[""Action"", ""Science fiction""]","[""BioWare"", ""Electronic Arts"", ""BioWare Edmonton""]",
18,Max Payne,https://www.igdb.com/g/i,8.580900469459726,Main Game,"[""Apr 22, 2016 (North America [NA])"", ""Mar 14, 2002 (Europe [EU])"", ""Dec 17, 2001 (North America [NA])"", ""Jun 14, 2012 (Worldwide [WW])"", ""Jan 11, 2002 (Europe [EU])"", ""Apr 12, 2012 (Worldwide [WW])"", ""Jul 16, 2002 (Worldwide [WW])"", ""Jul 23, 2001 (North America [NA])"", ""May 22, 2003 (Japan [JP])"", ""May 02, 2013 (Europe [EU])"", ""Dec 06, 2001 (North America [NA])"", ""Apr 27, 2009 (Europe [EU])"", ""Nov 15, 2021 (Worldwide [WW])"", ""Jul 27, 2001 (Europe [EU])"", ""May 01, 2013 (North America [NA])"", ""Apr 27, 2009 (North America [NA])"", ""Apr 22, 2016 (Europe [EU])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Android"", ""PlayStation 4"", ""Xbox One"", ""iOS"", ""PlayStation 2"", ""Xbox"", ""Xbox 360""]","[""Shooter""]","[""Action"", ""Thriller""]","[""Gathering of Developers"", ""MacSoft Games"", ""War Drum Studios"", ""3D Realms"", ""neo Software"", ""Rockstar Toronto"", ""Westlake Interactive"", ""Rockstar Games"", ""Feral Interactive"", ""Take-Two Interactive"", ""Remedy Entertainment""]",
960,Max Payne 3,https://www.igdb.com/g/qo,8.193728881976272,Main Game,"[""May 18, 2012 (Europe [EU])"", ""May 15, 2012 (North America [NA])"", ""May 18, 2012 (Europe [EU])"", ""Jun 01, 2012 (North America [NA])"", ""Jun 20, 2013 (Worldwide [WW])"", ""Jun 05, 2012 (Australia [AU])"", ""May 18, 2012 (Australia [AU])"", ""May 15, 2012 (North America [NA])"", ""Jun 01, 2012 (Europe [EU])"", ""May 18, 2012 (Australia [AU])""]","[""Mac"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Shooter""]","[""Action"", ""Sandbox"", ""Thriller""]","[""Rockstar New England"", ""Rockstar Vancouver"", ""Rockstar Games"", ""Take-Two Interactive"", ""Rockstar London"", ""Rockstar Toronto""]",
19,Max Payne 2: The Fall of Max Payne,https://www.igdb.com/g/j,8.58895323386471,Main Game,"[""Apr 27, 2009 (North America [NA])"", ""Apr 27, 2009 (Australia [AU])"", ""Jan 04, 2008 (Worldwide [WW])"", ""Dec 05, 2003 (Europe [EU])"", ""Oct 24, 2003 (Europe [EU])"", ""Nov 25, 2003 (North America [NA])"", ""Oct 14, 2003 (North America [NA])"", ""Dec 05, 2003 (Europe [EU])"", ""Dec 02, 2003 (North America [NA])"", ""Apr 27, 2009 (Europe [EU])""]","[""PC (Microsoft Windows)"", ""PlayStation 2"", ""Xbox"", ""Xbox 360""]","[""Shooter""]","[""Action"", ""Thriller""]","[""Remedy Entertainment"", ""Rockstar Games"", ""Rockstar Vienna""]",
556,Medal of Honor,https://www.igdb.com/g/fg,6.903577359853487,Main Game,"[""Oct 12, 2010 (North America [NA])"", ""Oct 12, 2010 (North America [NA])"", ""Oct 12, 2010 ()"", ""Oct 14, 2010 (Europe [EU])"", ""Oct 12, 2010 ()"", ""Oct 12, 2010 ()"", ""Oct 12, 2010 ()""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360"", ""Linux""]","[""Shooter""]","[""Action"", ""Stealth""]","[""Electronic Arts"", ""Danger Close"", ""EA Digital Illusions CE""]",
